Project_ID,Lat,Lon,Camera,Month_num,Month_name,Year,CommonName,Rate_of_Detection
MCP-North,38.03078448,-122.6865112,HHH66,3,March,2017,Grey Fox,3.18
MCP-North,38.02642293,-122.6867577,HHH67,3,March,2016,Coyote,3.45
MCP-North,38.02642293,-122.6867577,HHH67,3,March,2017,Grey Fox,3.29
MCP-North,38.02172523,-122.686003,HHH68,3,March,2015,Bobcat,3.33
MCP-North,38.0300018,-122.6803502,III66,3,March,2016,Bobcat,3.45
MCP-North,38.0300018,-122.6803502,III66,3,March,2017,Bobcat,3.18
MCP-North,38.02607306,-122.6806635,III67,3,March,2016,Bobcat,3.45
MCP-North,38.02607306,-122.6806635,III67,3,March,2017,Bobcat,3.34
MCP-North,38.02185649,-122.6811945,III68,3,March,2016,Bobcat,3.45
MCP-North,38.02185649,-122.6811945,III68,3,March,2017,Bobcat,10
MCP-North,38.02185649,-122.6811945,III68,3,March,2017,Coyote,10
MCP-North,38.01734874,-122.6807013,III69,3,March,2016,Bobcat,3.45
MCP-North,38.01734874,-122.6807013,III69,3,March,2016,Grey Fox,3.45
MCP-North,38.02648158,-122.6751584,JJJ67,3,March,2016,Coyote,3.23
MCP-North,38.02232568,-122.6748008,JJJ68,3,March,2016,Bobcat,3.45
MCP-North,38.02232568,-122.6748008,JJJ68,3,March,2017,Coyote,3.5
MCP-North,38.02266064,-122.6688748,KKK68,3,March,2015,Bobcat,3.33
MCP-North,38.02266064,-122.6688748,KKK68,3,March,2015,Coyote,3.33
MCP-North,38.02170922,-122.6639116,LLL68,3,March,2015,Coyote,3.33
MCP-North,38.02170922,-122.6639116,LLL68,3,March,2017,Bobcat,3.27
MCP-North,38.01769726,-122.6634743,LLL69,3,March,2017,Bobcat,3.4
MCP-North,38.01769726,-122.6634743,LLL69,3,March,2017,Coyote,3.4
MCP-North,38.01769726,-122.6634743,LLL69,3,March,2017,Grey Fox,3.4
MCP-North,38.02609915,-122.6578984,MMM67,3,March,2016,Coyote,3.33
MCP-North,38.02221431,-122.6577912,MMM68,3,March,2016,Coyote,3.33
MCP-North,38.02221431,-122.6577912,MMM68,3,March,2017,Bobcat,3.18
MCP-North,38.01775296,-122.6577891,MMM69,3,March,2015,Bobcat,3.33
MCP-North,38.01775296,-122.6577891,MMM69,3,March,2015,Coyote,3.33
MCP-North,38.01775296,-122.6577891,MMM69,3,March,2017,Bobcat,3.4
MCP-North,38.02744316,-122.6521268,NNN67,3,March,2017,Bobcat,3.57
MCP-North,38.02744316,-122.6521268,NNN67,3,March,2017,Coyote,3.57
MCP-North,38.02744316,-122.6521268,NNN67,3,March,2017,Grey Fox,3.57
MCP-North,38.02239749,-122.6526405,NNN68,3,March,2016,Coyote,3.33
MCP-North,38.01785459,-122.6524911,NNN69,3,March,2015,Bobcat,3.33
MCP-North,38.01785459,-122.6524911,NNN69,3,March,2015,Coyote,3.33
MCP-North,38.01785459,-122.6524911,NNN69,3,March,2016,Bobcat,5.56
MCP-North,38.01785459,-122.6524911,NNN69,3,March,2016,Coyote,5.56
MCP-North,38.01785459,-122.6524911,NNN69,3,March,2017,Bobcat,3.57
MCP-South,38.00028586,-122.6280403,RRR73,3,March,2015,Bobcat,3.57
MCP-South,38.00028586,-122.6280403,RRR73,3,March,2015,Coyote,3.57
MCP-South,38.00866645,-122.6219606,SSS71,3,March,2015,Bobcat,3.85
MCP-South,38.0044603,-122.6228479,SSS72,3,March,2015,Bobcat,3.33
MCP-South,38.0044603,-122.6228479,SSS72,3,March,2015,Grey Fox,3.33
MCP-South,37.9914986,-122.6224701,SSS75,3,March,2015,Coyote,3.33
MCP-South,37.9914986,-122.6224701,SSS75,3,March,2016,Coyote,5.88
MCP-South,37.9914986,-122.6224701,SSS75,3,March,2017,Coyote,3.92
MCP-South,37.98692955,-122.6226188,SSS76,3,March,2015,Coyote,6.67
MCP-South,37.98692955,-122.6226188,SSS76,3,March,2015,Grey Fox,6.67
MCP-South,37.9776615,-122.621744,SSS78,3,March,2017,Grey Fox,6.67
MCP-South,37.97379566,-122.6219574,SSS79,3,March,2015,Coyote,4.55
MCP-South,38.00888782,-122.6179498,TTT71,3,March,2015,Coyote,4.76
MCP-South,38.00888782,-122.6179498,TTT71,3,March,2015,Grey Fox,4.76
MCP-South,37.98696478,-122.6167881,TTT76,3,March,2015,Bobcat,6.67
MCP-South,37.98696478,-122.6167881,TTT76,3,March,2015,Grey Fox,6.67
MCP-South,37.98696478,-122.6167881,TTT76,3,March,2016,Grey Fox,7.14
MCP-South,37.98244911,-122.6167205,TTT77,3,March,2015,Bobcat,3.33
MCP-South,37.98244911,-122.6167205,TTT77,3,March,2015,Coyote,3.33
MCP-South,37.98244911,-122.6167205,TTT77,3,March,2015,Grey Fox,3.33
MCP-South,37.98244911,-122.6167205,TTT77,3,March,2016,Bobcat,5.56
MCP-South,37.98244911,-122.6167205,TTT77,3,March,2016,Coyote,11.11
MCP-South,37.98244911,-122.6167205,TTT77,3,March,2016,Grey Fox,5.56
MCP-South,37.98244911,-122.6167205,TTT77,3,March,2017,Coyote,3.16
MCP-South,37.98244911,-122.6167205,TTT77,3,March,2017,Grey Fox,3.16
MCP-South,37.97768976,-122.6165516,TTT78,3,March,2015,Bobcat,3.33
MCP-South,37.97768976,-122.6165516,TTT78,3,March,2015,Coyote,3.33
MCP-South,37.98718053,-122.6111272,UUU76,3,March,2016,Grey Fox,3.33
MCP-South,37.97874376,-122.6109098,UUU78,3,March,2016,Grey Fox,4.17
MCP-South,37.98731525,-122.6055692,VVV76,3,March,2015,Bobcat,3.33
MCP-South,37.98269967,-122.6052751,VVV77,3,March,2017,Bobcat,3.92
MCP-South,37.97804827,-122.6050495,VVV78,3,March,2015,Bobcat,5.56
MCP-South,37.97804827,-122.6050495,VVV78,3,March,2016,Coyote,11.11
MCP-South,37.97804827,-122.6050495,VVV78,3,March,2016,Grey Fox,11.11
MMWD,38.002639,-122.713447,CCC72,3,March,2015,Coyote,3.57
MMWD,38.002639,-122.713447,CCC72,3,March,2015,Grey Fox,3.57
MMWD,38.002639,-122.713447,CCC72,3,March,2016,Grey Fox,3.45
MMWD,37.998957,-122.71435,CCC73,3,March,2016,Coyote,3.45
MMWD,37.998957,-122.71435,CCC73,3,March,2016,Grey Fox,3.45
MMWD,38.003332,-122.708595,DDD72,3,March,2015,Grey Fox,3.57
MMWD,38.003332,-122.708595,DDD72,3,March,2016,Coyote,3.45
MMWD,38.003332,-122.708595,DDD72,3,March,2016,Grey Fox,3.45
MMWD,37.998948,-122.708362,DDD73,3,March,2015,Bobcat,3.57
MMWD,37.998948,-122.708362,DDD73,3,March,2015,Grey Fox,3.57
MMWD,37.998948,-122.708362,DDD73,3,March,2016,Bobcat,3.45
MMWD,37.998948,-122.708362,DDD73,3,March,2016,Grey Fox,3.45
MMWD,37.998948,-122.708362,DDD73,3,March,2017,Bobcat,3.57
MMWD,37.998948,-122.708362,DDD73,3,March,2017,Grey Fox,3.57
MMWD,37.994275,-122.707341,DDD74,3,March,2015,Bobcat,3.57
MMWD,37.994275,-122.707341,DDD74,3,March,2015,Grey Fox,3.57
MMWD,37.994275,-122.707341,DDD74,3,March,2017,Bobcat,3.57
MMWD,37.994275,-122.707341,DDD74,3,March,2017,Grey Fox,3.57
MMWD,38.004329,-122.702749,EEE72,3,March,2015,Bobcat,3.57
MMWD,38.004329,-122.702749,EEE72,3,March,2015,Coyote,3.57
MMWD,38.004329,-122.702749,EEE72,3,March,2015,Grey Fox,3.57
MMWD,38.004329,-122.702749,EEE72,3,March,2016,Grey Fox,6.9
MMWD,38.004329,-122.702749,EEE72,3,March,2017,Bobcat,3.18
MMWD,38.004329,-122.702749,EEE72,3,March,2017,Coyote,3.18
MMWD,38.004329,-122.702749,EEE72,3,March,2017,Grey Fox,3.18
MMWD,37.99369,-122.701558,EEE74,3,March,2016,Bobcat,3.45
MMWD,37.99369,-122.701558,EEE74,3,March,2016,Grey Fox,3.45
MMWD,37.99369,-122.701558,EEE74,3,March,2017,Bobcat,100
MMWD,37.99369,-122.701558,EEE74,3,March,2017,Coyote,100
MMWD,37.99369,-122.701558,EEE74,3,March,2017,Grey Fox,100
MMWD,37.99901,-122.696073,FFF73,3,March,2017,Bobcat,3.28
MMWD,37.994761,-122.697468,FFF74,3,March,2015,Bobcat,3.57
MMWD,37.994761,-122.697468,FFF74,3,March,2016,Grey Fox,3.45
MMWD,37.994761,-122.697468,FFF74,3,March,2017,Grey Fox,3.27
MMWD,38.004294,-122.691354,GGG72,3,March,2015,Bobcat,3.57
MMWD,38.004294,-122.691354,GGG72,3,March,2015,Coyote,3.57
MMWD,38.004294,-122.691354,GGG72,3,March,2015,Grey Fox,3.57
MMWD,38.004294,-122.691354,GGG72,3,March,2016,Coyote,3.23
MMWD,38.004294,-122.691354,GGG72,3,March,2016,Grey Fox,3.23
MMWD,38.004294,-122.691354,GGG72,3,March,2017,Bobcat,3.28
MMWD,38.004294,-122.691354,GGG72,3,March,2017,Coyote,3.28
MMWD,38.004294,-122.691354,GGG72,3,March,2017,Grey Fox,3.28
MMWD,37.989477,-122.686654,HHH75,3,March,2016,Grey Fox,100
MMWD,37.990259,-122.673888,JJJ75,3,March,2015,Bobcat,3.57
MMWD,37.990259,-122.673888,JJJ75,3,March,2015,Coyote,3.57
MMWD,37.990259,-122.673888,JJJ75,3,March,2015,Grey Fox,3.57
MMWD,37.990259,-122.673888,JJJ75,3,March,2016,Grey Fox,3.12
MMWD,37.990259,-122.673888,JJJ75,3,March,2017,Bobcat,3.57
MMWD,37.990259,-122.673888,JJJ75,3,March,2017,Coyote,3.57
MMWD,37.990259,-122.673888,JJJ75,3,March,2017,Grey Fox,3.57
MMWD,37.991133,-122.668732,KKK75,3,March,2015,Grey Fox,3.57
MMWD,37.991133,-122.668732,KKK75,3,March,2016,Grey Fox,3.12
MMWD,37.991435,-122.662519,LLL75,3,March,2015,Bobcat,3.57
MMWD,37.991435,-122.662519,LLL75,3,March,2015,Coyote,3.57
MMWD,37.991435,-122.662519,LLL75,3,March,2015,Grey Fox,3.57
MMWD,37.99561,-122.656143,MMM74,3,March,2015,Bobcat,3.57
MMWD,37.99561,-122.656143,MMM74,3,March,2017,Bobcat,6.06
MMWD,37.99561,-122.656143,MMM74,3,March,2017,Coyote,6.06
MMWD,37.99561,-122.656143,MMM74,3,March,2017,Grey Fox,6.06
MMWD,37.987038,-122.657305,MMM76,3,March,2015,Bobcat,3.57
MMWD,37.987038,-122.657305,MMM76,3,March,2015,Grey Fox,3.57
MMWD,37.987038,-122.657305,MMM76,3,March,2016,Bobcat,3.23
MMWD,37.987038,-122.657305,MMM76,3,March,2017,Bobcat,3.57
MMWD,37.987038,-122.657305,MMM76,3,March,2017,Grey Fox,3.57
MMWD,37.989133,-122.649286,NNN75,3,March,2016,Bobcat,3.45
MMWD,37.989133,-122.649286,NNN75,3,March,2016,Coyote,3.45
MMWD,37.989133,-122.649286,NNN75,3,March,2016,Grey Fox,3.45
MMWD,37.989133,-122.649286,NNN75,3,March,2017,Bobcat,3.57
MMWD,37.985794,-122.650345,NNN76,3,March,2015,Grey Fox,3.57
MMWD,37.985794,-122.650345,NNN76,3,March,2016,Bobcat,3.45
MMWD,37.985794,-122.650345,NNN76,3,March,2016,Grey Fox,3.45
MMWD,37.985794,-122.650345,NNN76,3,March,2017,Bobcat,3.57
MMWD,37.985794,-122.650345,NNN76,3,March,2017,Grey Fox,3.57
MMWD,37.985751,-122.639852,PPP76,3,March,2015,Bobcat,3.57
MMWD,37.985751,-122.639852,PPP76,3,March,2017,Grey Fox,3.57
MMWD,37.991697,-122.63465,QQQ75,3,March,2015,Bobcat,3.57
MMWD,37.991697,-122.63465,QQQ75,3,March,2015,Coyote,3.57
MMWD,37.991697,-122.63465,QQQ75,3,March,2015,Grey Fox,3.57
MMWD,37.991697,-122.63465,QQQ75,3,March,2016,Grey Fox,3.45
MMWD,37.986115,-122.633305,QQQ76,3,March,2015,Grey Fox,7.14
MMWD,37.986115,-122.633305,QQQ76,3,March,2016,Grey Fox,7.14
MMWD,37.986115,-122.633305,QQQ76,3,March,2017,Coyote,3.57
MMWD,37.986115,-122.633305,QQQ76,3,March,2017,Grey Fox,3.57
MMWD,37.990697,-122.628406,RRR76,3,March,2015,Grey Fox,7.14
MMWD,37.990697,-122.628406,RRR76,3,March,2016,Grey Fox,3.45
MMWD,37.990697,-122.628406,RRR76,3,March,2017,Grey Fox,3.39
Samuel-P-Taylor,38.025521,-122.7262068,AAA67,3,March,2015,Bobcat,3.23
Samuel-P-Taylor,38.025521,-122.7262068,AAA67,3,March,2015,Coyote,3.23
Samuel-P-Taylor,38.025521,-122.7262068,AAA67,3,March,2015,Grey Fox,3.23
Samuel-P-Taylor,38.025521,-122.7262068,AAA67,3,March,2016,Bobcat,3.12
Samuel-P-Taylor,38.025521,-122.7262068,AAA67,3,March,2016,Coyote,3.12
Samuel-P-Taylor,38.025521,-122.7262068,AAA67,3,March,2016,Grey Fox,3.12
Samuel-P-Taylor,38.020151,-122.7262585,AAA68,3,March,2015,Bobcat,3.12
Samuel-P-Taylor,38.016723,-122.7257383,AAA69,3,March,2016,Grey Fox,3.12
Samuel-P-Taylor,38.021003,-122.7213246,BBB68,3,March,2015,Bobcat,3.33
Samuel-P-Taylor,38.021003,-122.7213246,BBB68,3,March,2016,Coyote,3.45
Samuel-P-Taylor,38.021003,-122.7213246,BBB68,3,March,2016,Grey Fox,3.45
Samuel-P-Taylor,38.021003,-122.7213246,BBB68,3,March,2017,Grey Fox,3.57
Samuel-P-Taylor,38.016638,-122.7202361,BBB69,3,March,2016,Bobcat,3.57
Samuel-P-Taylor,38.016638,-122.7202361,BBB69,3,March,2016,Grey Fox,3.57
Samuel-P-Taylor,38.016638,-122.7202361,BBB69,3,March,2017,Bobcat,3.23
Samuel-P-Taylor,38.016638,-122.7202361,BBB69,3,March,2017,Coyote,3.23
Samuel-P-Taylor,38.016638,-122.7202361,BBB69,3,March,2017,Grey Fox,3.23
Samuel-P-Taylor,38.012523,-122.7145558,CCC70,3,March,2016,Grey Fox,7.58
Samuel-P-Taylor,38.01256122,-122.7077776,DDD70,3,March,2017,Bobcat,3.28
Samuel-P-Taylor,38.01256122,-122.7077776,DDD70,3,March,2017,Coyote,3.28
Samuel-P-Taylor,38.007939,-122.7087186,DDD71,3,March,2016,Coyote,3.85
Samuel-P-Taylor,38.007939,-122.7087186,DDD71,3,March,2017,Grey Fox,3.39
Samuel-P-Taylor,38.03394,-122.7430174,XX65,3,March,2015,Bobcat,4.35
Samuel-P-Taylor,38.03394,-122.7430174,XX65,3,March,2015,Grey Fox,4.35
Samuel-P-Taylor,38.03394,-122.7430174,XX65,3,March,2016,Bobcat,3.13
Samuel-P-Taylor,38.03394,-122.7430174,XX65,3,March,2016,Grey Fox,3.13
Samuel-P-Taylor,38.029625,-122.743625,XX66,3,March,2015,Bobcat,3.33
Samuel-P-Taylor,38.029625,-122.743625,XX66,3,March,2015,Grey Fox,3.33
Samuel-P-Taylor,38.029625,-122.743625,XX66,3,March,2016,Grey Fox,3.42
Samuel-P-Taylor,38.025523,-122.7433545,XX67,3,March,2015,Bobcat,3.57
Samuel-P-Taylor,38.025523,-122.7433545,XX67,3,March,2015,Grey Fox,3.57
Samuel-P-Taylor,38.025523,-122.7433545,XX67,3,March,2016,Bobcat,3.13
Samuel-P-Taylor,38.025523,-122.7433545,XX67,3,March,2016,Grey Fox,3.13
Samuel-P-Taylor,38.025523,-122.7433545,XX67,3,March,2017,Bobcat,3.57
Samuel-P-Taylor,38.025523,-122.7433545,XX67,3,March,2017,Grey Fox,3.57
Samuel-P-Taylor,38.034488,-122.7379219,YY65,3,March,2016,Bobcat,3.45
Samuel-P-Taylor,38.034488,-122.7379219,YY65,3,March,2016,Coyote,3.45
Samuel-P-Taylor,38.034488,-122.7379219,YY65,3,March,2016,Grey Fox,3.45
Samuel-P-Taylor,38.034488,-122.7379219,YY65,3,March,2017,Grey Fox,3.57
Samuel-P-Taylor,38.029864,-122.7376649,YY66,3,March,2015,Bobcat,3.12
Samuel-P-Taylor,38.029864,-122.7376649,YY66,3,March,2015,Grey Fox,3.12
Samuel-P-Taylor,38.025726,-122.7374745,YY67,3,March,2015,Coyote,6.67
Samuel-P-Taylor,38.020589,-122.7375156,YY68,3,March,2015,Grey Fox,6.25
Samuel-P-Taylor,38.020589,-122.7375156,YY68,3,March,2016,Grey Fox,7.69
Samuel-P-Taylor,38.03461,-122.732201,ZZ65,3,March,2015,Bobcat,3.23
Samuel-P-Taylor,38.03461,-122.732201,ZZ65,3,March,2015,Grey Fox,3.23
Samuel-P-Taylor,38.0299145,-122.7320016,ZZ66,3,March,2015,Bobcat,3.12
Samuel-P-Taylor,38.0299145,-122.7320016,ZZ66,3,March,2015,Coyote,3.12
Samuel-P-Taylor,38.0299145,-122.7320016,ZZ66,3,March,2015,Grey Fox,3.12
Samuel-P-Taylor,38.0299145,-122.7320016,ZZ66,3,March,2017,Coyote,3.57
Samuel-P-Taylor,38.0299145,-122.7320016,ZZ66,3,March,2017,Grey Fox,3.57
Samuel-P-Taylor,38.025364,-122.7324854,ZZ67,3,March,2015,Bobcat,5.32
Samuel-P-Taylor,38.025364,-122.7324854,ZZ67,3,March,2015,Grey Fox,5.32
Samuel-P-Taylor,38.025364,-122.7324854,ZZ67,3,March,2016,Bobcat,7.08
Samuel-P-Taylor,38.025364,-122.7324854,ZZ67,3,March,2017,Coyote,62.47
Samuel-P-Taylor,38.020928,-122.7318293,ZZ68,3,March,2015,Bobcat,3.23
Samuel-P-Taylor,38.020928,-122.7318293,ZZ68,3,March,2015,Grey Fox,3.23
Samuel-P-Taylor,38.020928,-122.7318293,ZZ68,3,March,2016,Grey Fox,3.33
Samuel-P-Taylor,38.020928,-122.7318293,ZZ68,3,March,2017,Bobcat,3.16
Samuel-P-Taylor,38.020928,-122.7318293,ZZ68,3,March,2017,Coyote,3.16
Samuel-P-Taylor,38.020928,-122.7318293,ZZ68,3,March,2017,Grey Fox,3.16
Samuel-P-Taylor,38.016079,-122.7319267,ZZ69,3,March,2015,Grey Fox,3.7
Samuel-P-Taylor,38.016079,-122.7319267,ZZ69,3,March,2016,Coyote,4.12
Samuel-P-Taylor,38.016079,-122.7319267,ZZ69,3,March,2016,Grey Fox,4.12
Samuel-P-Taylor,38.016079,-122.7319267,ZZ69,3,March,2017,Grey Fox,3.17
ChedaJewel,38.043094,-122.749595,WW63,4,April,2015,Coyote,3.33
ChedaJewel,38.043094,-122.749595,WW63,4,April,2016,Bobcat,3.33
ChedaJewel,38.043094,-122.749595,WW63,4,April,2016,Coyote,3.33
ChedaJewel,38.043094,-122.749595,WW63,4,April,2016,Grey Fox,3.33
ChedaJewel,38.04309,-122.749595,WW63,4,April,2017,Bobcat,3.93
ChedaJewel,38.04309,-122.749595,WW63,4,April,2017,Grey Fox,3.93
ChedaJewel,38.03881,-122.74029,WW64,4,April,2016,Bobcat,3.33
ChedaJewel,38.03882,-122.749029,WW64,4,April,2017,Coyote,3.93
ChedaJewel,38.03882,-122.749029,WW64,4,April,2017,Grey Fox,3.93
ChedaJewel,38.034152,-122.74917,WW65,4,April,2015,Coyote,3.23
ChedaJewel,38.034152,-122.74917,WW65,4,April,2015,Grey Fox,3.23
ChedaJewel,38.034152,-122.74917,WW65,4,April,2016,Bobcat,3.33
ChedaJewel,38.03415,-122.74917,WW65,4,April,2017,Bobcat,3.4
ChedaJewel,38.02971,-122.749492,WW66,4,April,2017,Bobcat,3.33
ChedaJewel,38.02971,-122.749492,WW66,4,April,2017,Coyote,6.67
ChedaJewel,38.04309,-122.743715,XX63,4,April,2015,Coyote,3.45
ChedaJewel,38.04309,-122.743715,XX63,4,April,2015,Grey Fox,6.9
ChedaJewel,38.04309,-122.743715,XX63,4,April,2016,Coyote,3.33
ChedaJewel,38.04309,-122.743715,XX63,4,April,2016,Grey Fox,3.33
ChedaJewel,38.04309,-122.743715,XX63,4,April,2017,Bobcat,3.33
ChedaJewel,38.04309,-122.743715,XX63,4,April,2017,Coyote,3.33
ChedaJewel,38.04309,-122.743715,XX63,4,April,2017,Grey Fox,3.33
ChedaJewel,38.03871,-122.743536,XX64,4,April,2016,Coyote,3.33
ChedaJewel,38.03871,-122.743536,XX64,4,April,2016,Grey Fox,3.33
ChedaJewel,38.04327,-122.738221,YY63,4,April,2015,Bobcat,6.25
GaryGiacomini,38.00349376,-122.6968902,FFF72,4,April,2015,Grey Fox,3.33
GaryGiacomini,38.00349376,-122.6968902,FFF72,4,April,2017,Coyote,3.33
GaryGiacomini,38.00349376,-122.6968902,FFF72,4,April,2017,Grey Fox,3.33
GaryGiacomini,38.0130707,-122.6919864,GGG70,4,April,2015,Bobcat,3.33
GaryGiacomini,38.0130707,-122.6919864,GGG70,4,April,2015,Grey Fox,3.33
GaryGiacomini,38.00850058,-122.6917549,GGG71,4,April,2017,Coyote,3.33
GaryGiacomini,38.00828796,-122.6863337,HHH71,4,April,2015,Grey Fox,7.14
GaryGiacomini,38.00864921,-122.6799189,III71,4,April,2017,Grey Fox,3.33
GaryGiacomini,38.00810286,-122.6746016,JJJ71,4,April,2015,Bobcat,3.23
GaryGiacomini,38.00810286,-122.6746016,JJJ71,4,April,2015,Grey Fox,6.45
GaryGiacomini,38.00413685,-122.6744711,JJJ72,4,April,2015,Bobcat,3.33
GaryGiacomini,38.00413685,-122.6744711,JJJ72,4,April,2016,Bobcat,3.45
GaryGiacomini,38.00409442,-122.6689583,KKK72,4,April,2015,Bobcat,3.23
GaryGiacomini,38.00419427,-122.662864,LLL72,4,April,2015,Bobcat,3.33
GaryGiacomini,38.00419427,-122.662864,LLL72,4,April,2015,Grey Fox,3.33
GaryGiacomini,38.00419427,-122.662864,LLL72,4,April,2016,Bobcat,3.33
GaryGiacomini,38.00419427,-122.662864,LLL72,4,April,2017,Bobcat,3.33
GaryGiacomini,37.99954363,-122.6628625,LLL73,4,April,2015,Grey Fox,6.67
GaryGiacomini,38.00430495,-122.6574985,MMM72,4,April,2015,Bobcat,6.25
GaryGiacomini,37.9997617,-122.6572349,MMM73,4,April,2015,Bobcat,3.33
GaryGiacomini,37.9997617,-122.6572349,MMM73,4,April,2015,Grey Fox,3.33
GaryGiacomini,37.9997617,-122.6572349,MMM73,4,April,2017,Bobcat,3.33
GaryGiacomini,37.9997617,-122.6572349,MMM73,4,April,2017,Grey Fox,3.33
GaryGiacomini,38.00894713,-122.6515535,NNN71,4,April,2015,Bobcat,6.67
GaryGiacomini,38.00894713,-122.6515535,NNN71,4,April,2015,Coyote,6.67
GaryGiacomini,38.00894713,-122.6515535,NNN71,4,April,2015,Grey Fox,6.67
GaryGiacomini,38.00433312,-122.6517462,NNN72,4,April,2017,Grey Fox,3.33
GaryGiacomini,37.9957668,-122.6503631,NNN74,4,April,2015,Bobcat,3.33
GaryGiacomini,37.9957668,-122.6503631,NNN74,4,April,2016,Bobcat,3.45
GaryGiacomini,37.9957668,-122.6503631,NNN74,4,April,2016,Grey Fox,3.45
GaryGiacomini,37.9957668,-122.6503631,NNN74,4,April,2017,Bobcat,3.33
GaryGiacomini,37.99572767,-122.6463201,OOO74,4,April,2015,Grey Fox,3.23
GaryGiacomini,37.9906168,-122.6461283,OOO75,4,April,2015,Bobcat,3.23
GaryGiacomini,37.9906168,-122.6461283,OOO75,4,April,2015,Grey Fox,3.23
GaryGiacomini,37.9906168,-122.6461283,OOO75,4,April,2016,Bobcat,6.25
GaryGiacomini,37.9906168,-122.6461283,OOO75,4,April,2016,Grey Fox,6.25
GaryGiacomini,37.9906168,-122.6461283,OOO75,4,April,2017,Bobcat,3.33
GaryGiacomini,37.9906168,-122.6461283,OOO75,4,April,2017,Coyote,3.33
GaryGiacomini,37.9906168,-122.6461283,OOO75,4,April,2017,Grey Fox,3.33
GaryGiacomini,37.99559415,-122.6409223,PPP74,4,April,2016,Bobcat,3.33
GaryGiacomini,37.99559415,-122.6409223,PPP74,4,April,2016,Coyote,3.33
GaryGiacomini,37.99559415,-122.6409223,PPP74,4,April,2016,Grey Fox,3.33
GaryGiacomini,37.99559415,-122.6409223,PPP74,4,April,2017,Bobcat,3.33
GaryGiacomini,37.99559415,-122.6409223,PPP74,4,April,2017,Grey Fox,3.33
GaryGiacomini,37.99119339,-122.6401124,PPP75,4,April,2015,Grey Fox,15.94
GaryGiacomini,37.99550215,-122.6344651,QQQ74,4,April,2015,Bobcat,3.89
GaryGiacomini,37.99550215,-122.6344651,QQQ74,4,April,2015,Grey Fox,3.89
MCP-North,38.03078448,-122.6865112,HHH66,4,April,2017,Bobcat,3.33
MCP-North,38.03078448,-122.6865112,HHH66,4,April,2017,Coyote,3.33
MCP-North,38.02642293,-122.6867577,HHH67,4,April,2016,Bobcat,3.23
MCP-North,38.02642293,-122.6867577,HHH67,4,April,2017,Bobcat,3.33
MCP-North,38.02642293,-122.6867577,HHH67,4,April,2017,Grey Fox,3.33
MCP-North,38.02172523,-122.686003,HHH68,4,April,2015,Bobcat,3.23
MCP-North,38.02172523,-122.686003,HHH68,4,April,2015,Coyote,3.23
MCP-North,38.0300018,-122.6803502,III66,4,April,2015,Coyote,4.17
MCP-North,38.0300018,-122.6803502,III66,4,April,2016,Bobcat,3.33
MCP-North,38.02607306,-122.6806635,III67,4,April,2015,Bobcat,4.17
MCP-North,38.02185649,-122.6811945,III68,4,April,2015,Coyote,4.17
MCP-North,38.02185649,-122.6811945,III68,4,April,2016,Coyote,3.23
MCP-North,38.02185649,-122.6811945,III68,4,April,2016,Grey Fox,3.23
MCP-North,38.01734874,-122.6807013,III69,4,April,2016,Bobcat,3.23
MCP-North,38.02648158,-122.6751584,JJJ67,4,April,2016,Bobcat,4
MCP-North,38.02648158,-122.6751584,JJJ67,4,April,2016,Grey Fox,4
MCP-North,38.02648158,-122.6751584,JJJ67,4,April,2017,Bobcat,3.33
MCP-North,38.02648158,-122.6751584,JJJ67,4,April,2017,Coyote,3.33
MCP-North,38.02266064,-122.6688748,KKK68,4,April,2015,Bobcat,3.33
MCP-North,38.02170922,-122.6639116,LLL68,4,April,2017,Bobcat,3.92
MCP-North,38.01769726,-122.6634743,LLL69,4,April,2017,Grey Fox,3.33
MCP-North,38.02221431,-122.6577912,MMM68,4,April,2017,Grey Fox,3.33
MCP-North,38.01775296,-122.6577891,MMM69,4,April,2015,Coyote,3.33
MCP-North,38.02744316,-122.6521268,NNN67,4,April,2017,Coyote,3.4
MCP-North,38.02239749,-122.6526405,NNN68,4,April,2015,Bobcat,10.59
MCP-North,38.01785459,-122.6524911,NNN69,4,April,2015,Coyote,5
MCP-North,38.01785459,-122.6524911,NNN69,4,April,2017,Bobcat,3.66
MCP-South,38.0044603,-122.6228479,SSS72,4,April,2015,Bobcat,3.33
MCP-South,38.0044603,-122.6228479,SSS72,4,April,2015,Grey Fox,3.33
MCP-South,37.9914986,-122.6224701,SSS75,4,April,2015,Coyote,3.33
MCP-South,37.9914986,-122.6224701,SSS75,4,April,2016,Coyote,3.33
MCP-South,37.9914986,-122.6224701,SSS75,4,April,2017,Coyote,3.33
MCP-South,37.98692955,-122.6226188,SSS76,4,April,2015,Coyote,3.33
MCP-South,37.98692955,-122.6226188,SSS76,4,April,2015,Grey Fox,20
MCP-South,37.9776615,-122.621744,SSS78,4,April,2015,Grey Fox,6.67
MCP-South,38.00888782,-122.6179498,TTT71,4,April,2015,Bobcat,6.67
MCP-South,38.00888782,-122.6179498,TTT71,4,April,2015,Coyote,6.67
MCP-South,38.00504619,-122.6172863,TTT72,4,April,2015,Bobcat,6.67
MCP-South,38.00504619,-122.6172863,TTT72,4,April,2015,Grey Fox,6.67
MCP-South,37.98696478,-122.6167881,TTT76,4,April,2015,Bobcat,3.33
